	PST_gapfilled_0	PST_gapfilled_10	PST_gapfilled_31	PST_gapfilled_32	PST_gapfilled_9	PST_gapfilled_6	PST_gapfilled_7
PSPTO_2788	20.753492840519293	20.751092509672638	51.83160867019939	20.78096951178339	51.850723171562976	53.60946578134395	20.751092509672283
PSPTO_1148	20.753492840522497	20.751092509780243	51.83160867019939	20.780969511785823	51.85072317156294	53.60946578134396	20.751092509672233
PSPTO_4687	20.753492840522497	20.751092509780243	51.83160867019939	20.780969511785823	51.85072317156294	53.60946578134396	20.751092509672233
223283.9.peg.1455	20.753492840522497	20.751092509780243	51.83160867019939	20.780969511785823	51.85072317156294	53.60946578134396	20.751092509672233
PSPTO_3662	20.753492840522497	20.751092509780243	51.83160867019939	20.780969511785823	51.85072317156294	53.60946578134396	20.751092509672233
PSPTO_2915	20.753492840522497	20.751092509780243	51.83160867019939	20.780969511785823	51.85072317156294	53.60946578134396	20.751092509672233
PSPTO_4709	20.753492840522497	20.751092509780243	51.83160867019939	20.780969511785823	51.85072317156294	53.60946578134396	20.751092509672233
PSPTO_2488	20.753492840522497	20.751092509780243	51.83160867019939	20.780969511785823	51.85072317156294	53.60946578134396	20.751092509672233
PSPTO_2215	20.753492840522497	20.751092509780243	51.83160867019939	20.780969511785823	51.85072317156294	53.60946578134396	20.751092509672233
PSPTO_5314	20.753492840522497	20.751092509780243	51.83160867019939	20.780969511785823	51.85072317156294	53.60946578134396	20.751092509672233
PSPTO_5475	20.753492840522497	20.751092509780243	51.83160867019939	20.780969511785823	51.85072317156294	53.60946578134396	20.751092509672233
PSPTO_2900	20.753492840522497	20.751092509780243	51.83160867019939	20.780969511785823	51.85072317156294	53.60946578134396	20.751092509672233
PSPTO_3463	20.753492840522497	20.751092509780243	51.83160867019939	20.780969511785823	51.85072317156294	53.60946578134396	20.751092509672233
PSPTO_2618	20.753492840522497	20.751092509780243	51.83160867019939	20.780969511785823	51.85072317156294	53.60946578134396	20.751092509672233
PSPTO_1455	20.753492840522497	20.751092509780243	51.83160867019939	20.780969511785823	51.85072317156294	53.60946578134396	20.751092509672233
PSPTO_5016	20.753492840522497	17.583536329716495	49.89963223831231	20.780969511785823	49.91734810147342	50.59660814461281	20.751092509672233
PSPTO_1421	20.753492840522497	20.751092509672283	51.83160867019939	20.780969511785823	51.85072317156294	53.609465781343935	20.751092509672233
PSPTO_0696	20.753492840522497	20.751092509672283	51.83160867019939	20.780969511785823	51.85072317156294	53.609465781343935	20.751092509672233
PSPTO_2019	20.753492840522497	20.751092509672283	51.83160867019939	20.780969511785823	51.85072317156294	53.609465781343935	20.751092509672233
PSPTO_5557	20.753492840522497	20.751092509672283	51.83160867019939	20.780969511785823	51.85072317156294	53.609465781343935	20.751092509672233
PSPTO_4406	20.753492840522497	20.751092509672283	51.83160867019939	20.780969511785823	51.85072317156294	53.609465781343935	20.751092509672233
PSPTO_4116	20.753492840522497	20.751092509672283	51.83160867019939	20.780969511785823	51.85072317156294	53.609465781343935	20.751092509672233
PSPTO_5728	20.753492840522497	20.751092509672283	51.83160867019939	20.780969511785823	51.85072317156294	53.609465781343935	20.751092509672233
PSPTO_4265	20.753492840522497	20.751092509672283	51.83160867019939	20.780969511785823	51.85072317156294	53.609465781343935	20.751092509672233
PSPTO_3551	20.753492840522497	20.751092509672283	51.83160867019939	20.780969511785823	51.85072317156294	53.609465781343935	20.751092509672233
PSPTO_4063	20.753492840522497	20.751092509672283	51.83160867019939	20.780969511785823	51.85072317156294	53.609465781343935	20.751092509672233
PSPTO_3367	20.753492840522483	20.751092509672283	51.83160867019939	20.78096951178567	51.850723171563	53.609465781343935	20.751092509672127
PSPTO_1293	20.753492840522483	20.751092509672283	51.83160867019939	20.78096951178567	51.850723171563	53.609465781343935	20.751092509672127
PSPTO_2685	20.753492840522483	20.751092509672283	51.83160867019939	20.78096951178567	51.850723171563	53.609465781343935	20.751092509672127
PSPTO_0082	20.753492840522483	20.751092509672283	51.83160867019939	20.78096951178567	51.850723171563	53.609465781343935	20.751092509672127
PSPTO_2338	20.753492840522483	20.751092509672283	51.83160867019939	20.78096951178567	51.850723171563	53.609465781343935	20.751092509672127
PSPTO_5171	20.728366841528786	20.726371367606845	51.83160867019939	20.746968224886032	51.850723171563	53.609465781343935	20.72637136761051
PSPTO_3644	20.753492840522483	20.751092509672283	51.83160867019939	20.780969511783386	51.850723171563	53.609465781343935	20.751092509672276
PSPTO_1243	20.753492840522483	20.751092509672283	51.83160867019939	20.780969511783386	51.850723171563	53.609465781343935	20.751092509672276
PSPTO_1207	20.753492840522483	20.751092509672283	51.83160867019939	20.780969511783386	51.850723171563	53.609465781343935	20.751092509672276
PSPTO_4919	20.753492840522483	20.751092509672283	51.83160867019939	20.780969511783386	51.850723171563	53.609465781343935	20.751092509672276
PSPTO_0678	20.753492840522483	20.751092509672283	51.83160867019939	20.780969511783386	51.850723171563	53.609465781343935	20.751092509672276
PSPTO_0500	20.753492840522483	20.751092509672283	51.83160867019939	20.780969511783386	51.850723171563	53.609465781343935	20.751092509672276
PSPTO_0364	20.753492840522483	20.751092509672283	51.83160867019939	20.780969511783386	51.850723171563	53.609465781343935	20.751092509672276
PSPTO_1294	20.753492840522483	20.751092509672283	51.83160867019939	20.780969511783386	51.850723171563	53.609465781343935	20.751092509672276
PSPTO_3810	20.753492840522483	20.751092509672283	51.83160867019939	20.780969511783386	51.850723171563	53.609465781343935	20.751092509672276
PSPTO_3559	20.753492840522483	20.751092509672283	51.83160867019939	20.780969511783386	51.850723171563	53.609465781343935	20.751092509672276
PSPTO_1558	20.753492840522483	20.751092509672283	51.83160867019939	20.780969511783386	51.850723171563	53.609465781343935	20.751092509672276
PSPTO_4685	20.753492840522483	20.751092509672283	51.83160867019939	20.780969511783386	51.850723171563	53.609465781343935	20.751092509672276
PSPTO_5178	20.753492840522483	20.751092509672283	51.83160867019939	20.780969511783386	51.850723171563	53.609465781343935	20.751092509672276
PSPTO_4681	20.753492840522483	20.751092509672283	51.83160867019939	20.780969511783386	51.850723171563	53.609465781343935	20.751092509672276
PSPTO_0129	20.753492840522483	20.751092509672283	51.83160867019939	20.780969511783386	51.850723171563	53.609465781343935	20.751092509672276
PSPTO_4918	20.753492840522483	20.751092509672283	51.83160867019939	20.780969511783386	51.850723171563	53.609465781343935	20.751092509672276
PSPTO_0386	20.753492840522483	20.751092509672283	51.83160867019939	20.780969511783386	51.850723171563	53.609465781343935	20.751092509672276
PSPTO_0125	20.753492840522483	20.751092509672283	51.83160867019939	20.780969511783386	51.850723171563	53.609465781343935	20.751092509672276
PSPTO_0357	20.753492840522483	20.751092509672283	51.83160867019939	20.780969511783386	51.850723171563	53.609465781343935	20.751092509672276
PSPTO_4501	20.706427566191937	20.704038109426165	51.715111378534324	20.73377967211787	51.73414003676185	53.48484917170267	20.704038109426158
PSPTO_4290	20.753492840522483	20.751092509672283	51.83160867019939	20.780969511783386	51.850723171563	53.609465781343935	20.751092509672276
PSPTO_1356	20.753492840522483	20.751092509672283	51.83160867019939	20.780969511783386	51.850723171563	53.609465781343935	20.751092509672276
PSPTO_0325	20.750791231091217	20.748391525095705	51.83021393423003	20.7787955008653	51.849327406714146	53.60803530041778	20.748391525095712
PSPTO_2345	20.75349284051935	20.751092509672283	49.16971223815911	20.780969511783386	49.17518406678603	49.68962213046662	20.751092509672276
PSPTO_0984	20.75349284051935	20.751092509672283	51.8316086701994	20.780969511783386	51.850723171563	53.60946578134395	20.751092509672276
PSPTO_5251	20.75349284051935	20.751092509672283	51.8316086701994	20.780969511783386	51.850723171563	53.60946578134395	20.751092509672276
PSPTO_1713	20.75349284051935	20.751092509672283	51.8316086701994	20.780969511783386	51.850723171563	53.60946578134395	20.751092509672276
PSPTO_2197	20.75349284051935	20.751092509672283	51.8316086701994	20.780969511783386	51.850723171563	53.60946578134395	20.751092509672276
PSPTO_5154	20.75349284051935	20.751092509672283	51.8316086701994	20.780969511783386	51.850723171563	53.60946578134395	20.751092509672276
PSPTO_3009	20.75349284051935	20.751092509672283	51.8316086701994	20.780969511783386	51.850723171563	53.60946578134395	20.751092509672276
PSPTO_5464	20.384071007888178	20.38179824320685	51.48096460041261	20.463673753291896	44.5909173666026	52.362581661497344	20.381798243206852
PSPTO_4439	20.753492840519282	20.75109250967226	51.8316086701994	20.780969511783386	51.85072317156305	53.60946578134396	20.751092509672276
PSPTO_5598	3.076412913696155e-14	1.2557003938031326e-13	29.61806209725681	-2.4373742687726095e-30	29.628984669464593	30.633980446482248	7.560347887861502e-15
PSPTO_3817	20.753492840519357	20.75109250967216	51.83160867019939	20.780969511783383	51.85072317156298	53.60946578134396	20.751092509671427
PSPTO_3503	20.753492840519357	20.75109250967216	51.83160867019939	20.780969511783383	51.850723171563	53.60946578134396	20.751092509671427
PSPTO_0224	20.753492840519357	20.75109250967216	51.83160867019939	20.780969511783383	51.850723171563	53.60946578134396	20.751092509671427
PSPTO_5080	20.753492840519357	20.75109250967216	51.83160867019939	20.780969511783383	51.850723171563	53.60946578134396	20.751092509671427
PSPTO_4894	20.753492840519357	20.75109250967216	51.83160867019939	20.780969511783383	51.850723171563	53.60946578134396	20.751092509671427
PSPTO_0103	20.753492840519357	20.75109250967216	51.83160867019939	20.780969511783383	51.850723171563	53.60946578134396	20.751092509671427
PSPTO_2705	20.753492840519357	20.75109250967216	51.83160867019939	20.780969511783383	51.850723171563	53.60946578134396	20.751092509671427
PSPTO_4842	20.753492840519357	20.75109250967216	51.83160867019939	20.780969511783383	51.850723171563	53.60946578134396	20.751092509671427
PSPTO_5319	20.753492840519357	20.75109250967216	51.83160867019939	20.780969511783383	51.850723171563	53.60946578134396	20.751092509671427
PSPTO_0727	20.7534928405189	9.711663653746505e-14	4.331377404991365e-14	20.780969511783383	5.500073481933787e-15	1.5119070985157134e-14	20.751092509680554
PSPTO_1053	20.753492840518945	20.751092509672315	49.16971223815907	20.780969511783194	49.17518406678593	49.689622130466596	20.75109250967224
PSTPO_0324	20.753492840518945	20.751092509672315	51.83160867019939	20.780969511783113	51.850723171562976	53.60946578134393	20.75109250967224
PSPTO_2940	20.753492840518945	20.751092509672315	51.83160867019939	20.780969511783113	51.850723171562976	53.60946578134393	20.75109250967224
PSPTO_1520	20.753492840518945	20.751092509672315	51.83160867019939	20.780969511783113	51.850723171562976	53.60946578134393	20.75109250967224
PSPTO_2568	20.753492840518945	20.751092509672315	51.83160867019939	20.780969511783113	51.850723171562976	53.60946578134393	20.75109250967224
PSPTO_4547	20.753492840518945	20.751092509672315	51.83160867019939	20.780969511783113	51.850723171562976	53.60946578134393	20.75109250967224
PSPTO_0230	20.753492840518945	20.751092509672315	51.83160867019939	20.780969511783113	51.850723171562976	53.60946578134393	20.75109250967224
PSPTO_3280	20.753492840518945	20.751092509672315	51.83160867019939	20.780969511783113	51.850723171562976	53.60946578134393	20.75109250967224
PSPTO_3164	20.753492840518945	20.751092509672315	51.83160867019939	20.780969511783113	51.850723171562976	53.60946578134393	20.75109250967224
PSPTO_3811	20.753492840518945	20.751092509672315	51.83160867019939	20.780969511783113	51.850723171562976	53.60946578134393	20.75109250967224
PSPTO_2281	20.753492840518945	20.751092509672315	51.83160867019939	20.780969511783113	51.850723171562976	53.60946578134393	20.75109250967224
PSPTO_3702	20.753492840518863	20.751092509672315	51.83160867019941	20.780969511783372	49.389036382973714	53.60946578134393	20.75109250967229
PSPTO_1509	1.0611124333145775e-14	8.852312374874711e-12	-1.64036719352771e-13	2.3032647948061733e-12	8.491204227326642e-12	36.437955224858875	2.3054841584956338e-15
PSPTO_2055	20.753492840518902	20.75109250967241	51.83160867019934	20.780969511783365	51.850723171563	53.609465781344014	20.751092509672244
PSPTO_4155	20.753492840518902	20.75109250967241	51.83160867019934	20.780969511783365	51.850723171563	53.609465781344014	20.751092509672244
PSPTO_3461	20.753492840518902	20.75109250967241	51.83160867019934	20.780969511783365	51.850723171563	53.609465781344014	20.751092509672244
PSPTO_2912	20.753492840518902	20.75109250967241	51.83160867019934	20.780969511783365	51.850723171563	53.609465781344014	20.751092509672244
PSPTO_0300	20.753492840519282	20.75109250967241	51.83160867019934	20.780969511783322	51.85072317156302	53.609465781344014	20.75109250967232
PSPTO_4407	20.753492840519282	20.75109250967241	51.83160867019934	20.780969511783322	51.85072317156302	53.609465781344014	20.75109250967232
PSPTO_0080	20.753492840519282	20.75109250967241	51.83160867019934	20.780969511783322	51.85072317156302	53.609465781344014	20.75109250967232
PSPTO_4179	20.753492840519282	20.75109250967241	51.83160867019934	20.780969511783322	51.85072317156302	53.609465781344014	20.75109250967232
PSPTO_4438	20.753492840519282	20.75109250967241	51.83160867019934	20.780969511783322	51.85072317156302	53.609465781344014	20.75109250967232
PSPTO_5603	0.0	9.623636905527794e-14	29.618062097256736	-1.1547491037416518e-14	29.628984669464554	30.633980446482486	-3.933905636468737e-19
PSPTO_1756	20.753492840519844	20.751092509672784	51.831608670199444	20.78096951177783	51.85072317156291	53.609465781344056	20.7510925096721
PSPTO_0549	20.753492840522497	20.751092509780243	51.83160867019939	20.780969511785823	51.85072317156294	53.60946578134396	20.751092509672233
PSPTO_4861	20.753492840522497	20.751092509780243	51.83160867019939	20.780969511785823	51.85072317156294	53.60946578134396	20.751092509672233
PSPTO_3374	20.753492840522483	20.751092509780335	51.83160867019939	20.78096951178567	51.85072317156298	53.60946578134396	20.751092509672127
PSPTO_3375	20.753492840522483	20.751092509780335	51.83160867019939	20.78096951178567	51.85072317156298	53.60946578134396	20.751092509672127
PSPTO_1349	20.753492840522483	20.751092509780335	51.83160867019939	20.78096951178567	51.85072317156298	53.60946578134396	20.751092509672127
PSPTO_5006	20.753492840522483	20.751092509780335	51.83160867019939	20.78096951178567	51.85072317156298	53.60946578134396	20.751092509672127
PSPTO_0385	7.719183683557861e-11	3.088031344444934e-08	51.82762882000927	20.779658790526874	51.84674038555984	52.7105815710577	4.424922333790583e-15
PSPTO_2369	20.753492840522483	20.751092509672286	51.83160867019939	20.78096951178567	51.85072317156298	53.60946578134396	20.751092509672283
PSPTO_5023	20.753492840522483	20.751092509672286	51.83160867019939	20.78096951178567	51.85072317156298	53.60946578134396	20.751092509672283
PSPTO_4168	20.753492840522483	20.751092509672286	51.68018156731657	20.780969511785848	51.69918452454209	52.96023604281386	20.751092509672283
PSPTO_5289	4.439729161146941e-15	-4.4394324991916495e-15	-5.024175241579911e-14	0.0	1.189151526234789e-13	52.85860113262654	1.0407901812774764e-17
PSPTO_3842	20.753492840519304	20.751092509672286	51.83160867019939	20.780969511783372	51.85072317156298	53.60946578134396	20.751092509672283
PSPTO_3668	20.753492840519304	20.751092509672286	51.83160867019939	20.780969511783372	51.85072317156298	53.60946578134396	20.751092509672283
PSPTO_1886	20.753492840519304	20.751092509672286	51.83160867019939	20.780969511783372	51.850723171562976	53.60946578134396	20.751092509672283
PSPTO_0218	20.753492840519236	20.751092509672286	42.748110970089456	20.75506309465827	42.74811097008943	42.8351487857424	20.75109250967229
PSPTO_3924	20.753492840519236	20.751092509672286	51.83160867019938	20.78096951178306	51.850723171562954	53.60946578134396	20.75109250967229
PSPTO_0775	20.753492840519236	20.751092509672286	51.83160867019938	20.78096951178306	51.850723171562954	53.60946578134396	20.75109250967229
PSPTO_4562	20.70008466331026	20.697696670142157	51.77641135867553	20.728903762975584	51.795485162809996	53.57617778959163	20.697696670142147
PSPTO_2016	20.753492840519236	20.751092509672286	51.83160867019938	20.78096951178306	51.850723171562954	53.60946578134396	20.75109250967229
PSPTO_1327	1.622040218011773e-12	4.4222743553310786e-15	51.45123620527527	6.911820197179072e-15	51.4700711369702	1.629956194557075e-14	5.0998372727145515e-14
PSPTO_0092	20.753492840519236	20.751092509672286	51.83160867019939	20.78096951178306	51.850723171562976	53.60946578134399	20.75109250967229
PSPTO_3517	20.753492840519236	20.751092509672286	51.83160867019939	20.78096951178306	51.850723171562976	53.60946578134399	20.75109250967229
PSPTO_4564	20.70008466331026	20.697696670142157	51.77641135867553	20.728903762975577	51.79548516281001	53.57617778959169	20.697696670142147
PSPTO_4895	20.753492840519236	20.751092509672286	51.83160867019939	20.78096951178306	51.850723171562976	53.60946578134399	20.751092509672258
PSPTO_5079	20.753492840519236	20.751092509672286	51.83160867019939	20.78096951178306	51.850723171562976	53.60946578134399	20.751092509672258
PSPTO_5279	20.753492840519236	20.751092509672286	51.83160867019939	20.78096951178306	51.850723171562976	53.60946578134399	20.751092509672258
PSPTO_4399	20.75349284051927	17.617916819283906	49.92332989364994	20.78096951178305	49.94106259055052	50.63684141076797	20.751092509672315
PSPTO_5393	20.75349284051927	20.7510925096724	51.83160867019939	20.78096951178305	51.850723171562976	53.60946578134399	20.751092509672315
PSPTO_0886	20.75349284051927	20.7510925096724	51.83160867019939	20.78096951178305	51.850723171562976	53.60946578134399	20.751092509672315
PSPTO_4682	20.75349284051927	20.7510925096724	51.83160867019939	20.78096951178305	51.850723171562976	53.60946578134399	20.751092509672315
PSPTO_2786	20.75349284051927	20.7510925096724	51.83160867019939	20.78096951178305	51.850723171562976	53.60946578134399	20.751092509672315
PSPTO_0750	20.75349284051927	20.7510925096724	51.83160867019939	20.78096951178305	51.850723171562976	53.60946578134399	20.751092509672315
PSPTO_4461	20.75349284051927	20.7510925096724	51.83160867019939	20.78096951178305	51.850723171562976	53.60946578134399	20.751092509672315
PSPTO_4144	20.75349284051927	20.7510925096724	51.83160867019939	20.78096951178305	51.850723171562976	53.60946578134399	20.751092509672315
PSPTO_5035	20.75079123108796	20.748391525095823	51.83021393423003	20.77879550086481	51.849327406714146	53.608035300417804	20.748391525095744
PSPTO_5121	20.62643920420349	20.62433159269463	51.57167157764726	20.683441861481143	51.5905948051428	53.157657404227294	20.624331592694542
PSPTO_5476	20.75349284051927	20.7510925096724	51.83160867019939	20.780969511783134	51.850723171563	53.60946578134399	20.751092509672315
PAPTO_2706	20.75349284051927	20.7510925096724	51.83160867019939	20.780969511783134	51.850723171563	53.60946578134399	20.751092509672315
PSPTO_2026	20.753492840519275	-1.6175769385907406e-10	51.644214572878695	20.78096951178314	51.663191084109435	51.64729195436839	20.75109250967234
PSPTO_4097	20.753492840519275	20.7510925096724	51.83160867019939	20.78096951178314	51.850723171562976	53.60946578134398	20.75109250967234
PSPTO_5277	20.728366841524785	20.726371367606944	51.83160867019939	20.746968224883496	51.850723171562976	53.60946578134398	20.726371367606895
PSPTO_2277	20.75349284051926	20.751092509672283	51.83160867019939	20.78096951178315	51.850723171562976	53.60946578134398	20.75109250967234
PSPTO_5005	20.75349284051926	20.751092509672283	51.83160867019939	20.78096951178315	51.850723171562976	53.60946578134398	20.75109250967234
PSPTO_5134	20.75349284051926	20.751092509672283	51.83160867019939	20.78096951178315	51.850723171562976	53.60946578134398	20.75109250967234
PSPTO_4026	20.75349284051926	20.751092509672283	51.83160867019939	20.78096951178315	51.850723171562976	53.60946578134398	20.75109250967234
PSPTO_0490	20.75349284051926	20.751092509672283	51.83160867019939	20.78096951178315	51.850723171562976	53.60946578134398	20.75109250967234
PSPTO_2213	20.75349284051926	20.751092509672283	51.83160867019939	20.78096951178315	51.850723171562976	53.60946578134399	20.75109250967234
PSPTO_5604	7.262937377429848e-14	-3.3096893207799427e-14	29.6180620972568	-4.676703708406538e-15	29.628984669464554	30.633980446482237	0.0
PSPTO_3862	20.75349284051816	20.751092509672056	51.83160867019941	20.780969511783375	51.85072317156296	53.60946578134395	20.75109250967228
PSPTO_2914	20.753492840518273	20.751092509672056	51.83160867019942	20.780969511783375	51.85072317156296	53.60946578134395	20.751092509672272
PSPTO_4908	20.753492840518273	20.751092509672056	51.83160867019942	20.780969511783375	51.85072317156296	53.60946578134395	20.751092509672272
PSPTO_1196	20.753492840518273	20.751092509672056	51.83160867019942	20.780969511783375	51.85072317156296	53.60946578134395	20.751092509672272
PSPTO_4170	20.753492840518298	20.751092509672056	51.83160867019942	20.780969511783375	51.850723171562976	53.60946578134395	20.751092509672272
PSPTO_4363	20.753492840518298	20.751092509672056	51.83160867019942	20.780969511783375	51.850723171562976	53.60946578134395	20.751092509672272
PSPTO_3360	20.753492840518298	20.751092509672056	51.83160867019942	20.780969511783375	51.850723171562976	53.60946578134395	20.751092509672272
PSPTO_0598	20.753492840518298	20.751092509672056	51.83160867019942	20.780969511783375	51.850723171562976	53.60946578134395	20.751092509672272
PSPTO_2201	20.753492840518298	20.751092509672056	51.83160867019942	20.780969511783375	51.850723171562976	53.60946578134395	20.751092509672272
PSPTO_1891	20.753492840518298	20.751092509672056	51.83160867019942	20.780969511783375	51.850723171562976	53.60946578134395	20.751092509672272
PSPTO_3815	20.753492840518298	20.751092509672056	51.83160867019942	20.780969511783375	51.850723171562976	53.60946578134395	20.751092509672272
PSPTO_2703	20.75349284051749	20.7510925096722	37.022577621571045	20.78096951178336	37.03623083683072	38.29247555810285	20.751092509672272
PSPTO_1890	20.75349284051749	20.7510925096722	51.831608670199344	20.78096951178336	51.850723171563004	53.60946578134395	20.751092509672272
PSPTO_2950	20.75349284051749	20.7510925096722	51.831608670199344	20.78096951178336	51.850723171563004	53.609465781344014	20.751092509672272
PSPTO_0766	20.75349284051749	20.7510925096722	51.831608670199344	20.78096951178336	51.850723171563004	53.609465781344014	20.751092509672272
PSPTO_3054	20.75349284051749	20.7510925096722	51.831608670199344	20.78096951178336	51.850723171563004	53.609465781344014	20.751092509672272
PSPTO_5049	20.75349284051749	20.7510925096722	51.831608670199344	20.78096951178336	51.850723171563004	53.609465781344014	20.751092509672272
223283.9.peg.5256	20.75349284051749	20.7510925096722	51.831608670199344	20.78096951178336	51.850723171563004	53.609465781344014	20.751092509672272
PSPTO_4915	20.75349284051749	20.7510925096722	51.831608670199344	20.78096951178336	51.850723171563004	53.609465781344014	20.751092509672272
PSPTO_3368	20.753492840517577	20.7510925096722	51.83160867019939	20.78096951178336	51.850723171563004	53.609465781344014	20.751092509672294
PSPTO_5168	-5.871208109280858e-12	-1.0102301232665934e-12	-8.627719853658656e-13	-5.858103443548261e-13	-4.103461328864151e-19	53.609465781344014	-1.4600009937702052e-14
PSPTO_4866	-9.344826899650154e-12	4.507456396516188e-12	51.831608670200296	20.78096951178336	51.850723171563004	52.324549297512675	-1.8420732483921474e-14
PSPTO_1930	20.75349284051929	20.751092509672393	51.831608670200296	20.78096951178336	51.850723171563004	53.609465781344035	20.751092509672286
PSPTO_4829	20.75349284051929	20.751092509672393	51.831608670200296	20.78096951178336	51.850723171563004	53.609465781344035	20.751092509672286
PSPTO_1881	20.75349284051929	20.751092509672393	51.831608670200296	20.78096951178336	51.850723171563004	53.609465781344035	20.751092509672286
PSPTO_2106	20.75349284051925	20.751092509672443	51.83160867019942	20.78096951178336	51.850723171563004	53.60946578134448	20.75109250967227
PSPTO_0459	20.75349284051925	20.751092509672443	51.83160867019932	20.78096951178336	51.850723171563004	53.60946578134446	20.75109250967227
PSPTO_2242	20.75349284051925	20.751092509672443	51.83160867019932	20.78096951178336	51.850723171563004	53.60946578134446	20.75109250967227
PSPTO_4164	20.75349284051925	20.751092509672443	51.83160867019932	20.78096951178336	51.850723171563004	53.60946578134446	20.75109250967227
PSPTO_2035	20.75349284051925	20.751092509672443	51.83160867019932	20.78096951178336	51.850723171563004	53.60946578134446	20.75109250967227
PSPTO_2292	20.75349284051925	20.751092509672443	51.83160867019932	20.78096951178336	51.850723171563004	53.60946578134446	20.75109250967227
PSPTO_5530	20.75349284051925	20.751092509672443	51.83160867019932	20.78096951178336	51.850723171563004	53.60946578134446	20.75109250967227
PSPTO_5017	20.753492840519257	19.139426136567703	49.89378742982207	20.78096951178336	49.91149914232575	50.58668893845546	20.75109250967226
PSPTO_5499	19.918417687036253	19.915960984733704	50.27551238574112	19.91596098473359	50.92504297949922	52.05701011464276	19.915960984733545
PSPTO_0726	20.753492840518767	-2.047585354915096e-13	7.712037555552344e-14	20.78096951178342	-1.9074667194159925e-15	-7.900511010167003e-14	20.75109250967237
PSPTO_4917	20.753492840518767	20.751092509672393	51.831608670199344	20.78096951178342	51.850723171563004	53.609465781347915	20.75109250967237
PSPTO_5339	20.753492840518767	20.751092509672393	51.831608670199344	20.78096951178342	51.850723171563004	53.609465781347915	20.75109250967237
PSPTO_5401	20.753492840518767	20.751092509672393	51.831608670199344	20.78096951178342	51.850723171563004	53.609465781347915	20.75109250967237
PSPTO_2680	20.753492840518767	20.751092509672393	51.831608670199344	20.78096951178342	51.850723171563004	53.609465781347915	20.75109250967237
PSPTO_0095	20.753492840518767	20.751092509672393	51.831608670199344	20.78096951178342	51.850723171563004	53.609465781347915	20.75109250967237
PSPTO_4632	20.753492840518767	20.751092509672393	51.831608670199344	20.78096951178342	51.850723171563004	53.609465781347915	20.75109250967237
PSPTO_5316	20.753492840518767	20.751092509672393	51.831608670199344	20.78096951178342	51.850723171563004	53.609465781347915	20.75109250967237
PSPTO_4807	20.753492840518767	20.751092509672393	51.831608670199344	20.78096951178342	51.850723171563004	53.609465781347915	20.75109250967237
PSPTO_0480	20.753492840518767	20.751092509672393	51.831608670199344	20.78096951178342	51.850723171563004	53.609465781347915	20.75109250967237
PSPTO_0259	20.753492840518767	20.751092509672393	51.831608670199344	20.78096951178342	51.850723171563004	53.609465781347915	20.75109250967237
PSPTO_5307	20.753492840518767	20.751092509672393	51.831608670199344	20.78096951178342	51.850723171563004	53.609465781347915	20.75109250967237
PSPTO_1550	20.753492840518767	20.751092509672393	51.831608670199344	20.78096951178342	51.850723171563004	53.609465781347915	20.75109250967237
PSPTO_4937	20.753492840518767	20.751092509672393	51.831608670199344	20.78096951178342	51.850723171563004	53.609465781347915	20.75109250967237
PSPTO_1682	20.75349284051887	20.751092509672393	37.036230836830754	20.78096951178342	37.0362308368309	38.307081649504326	20.75109250967237
PSPTO_2706	20.75349284051887	20.751092509672393	51.831608670199365	20.78096951178342	51.850723171563146	53.609465781339196	20.75109250967237
